#Instrument,Date,Time,Price,Volume,Value,Trans ID,Bid ID,Ask ID,Bid/Ask
BHP,20130205,14:33:22.097,37.210,328,12204.88,0,6230424149653782933,,B
BHP,20130205,14:33:39.308,37.210,225,8372.25,0,6230424149653784007,,B
BHP,20130205,14:55:27.617,37.210,278,10344.38,0,6230424149653784270,,B
BHP,20130205,14:56:10.345,37.210,125,4651.25,0,6230424149653947529,,B
BHP,20130205,14:56:27.050,37.210,16,595.36,0,6230424149653948491,,B
BHP,20130205,15:59:19.893,37.210,135,5023.35,0,6230424149653948491,,B
BHP,20130205,15:59:30.502,37.210,60,2232.6,0,6230424149653948491,,B
BHP,20130205,15:59:34.482,37.210,10,372.1,0,6230424149653948491,,B
BHP,20130205,15:59:53.002,37.210,10,372.1,0,6230424149654485189,,B
BHP,20130205,11:49:34.627,37.200,300,11160,0,6228051953314800894,,B
BHP,20130205,11:59:34.674,37.200,10656,396403.2,0,6230424149652444378,,B
BHP,20130205,12:01:44.913,37.200,196,7291.2,0,6230424149652668467,,B
BHP,20130205,12:08:35.778,37.200,1,37.2,0,6230424149652713272,,B
BHP,20130205,12:09:02.528,37.200,86,3199.2,0,6230424149652717367,,B
BHP,20130205,12:09:23.342,37.200,8,297.6,0,6230424149652718465,,B
BHP,20130205,13:44:32.087,37.200,1000,37200,0,6230424149652938648,,B
BHP,20130205,13:45:33.031,37.200,1065,39618,0,6230424149653450721,,B
BHP,20130205,13:46:07.762,37.200,964,35860.8,0,6230424149653461230,,B
BHP,20130205,13:46:36.273,37.200,196,7291.2,0,6230424149653454929,,B
BHP,20130205,13:50:21.124,37.200,83,3087.6,0,6230424149653497464,,B
BHP,20130205,13:51:07.679,37.200,113,4203.6,0,6230424149653501608,,B
BHP,20130205,13:55:43.811,37.200,84,3124.8,0,6230424149653535895,,B
BHP,20130205,13:57:21.539,37.200,344,12796.8,0,6230424149653547074,,B
BHP,20130205,14:12:06.605,37.200,100,3720,0,6230424149653634400,,B
BHP,20130205,14:13:27.642,37.200,1137,42296.4,0,6230424149653641713,,B
BHP,20130205,14:14:28.092,37.200,2830,105276,0,6230424149653641713,,B
BHP,20130205,14:16:00.161,37.200,167,6212.4,0,6230424149653657374,,B
BHP,20130205,14:17:48.281,37.200,528,19641.6,0,6230424149653676126,,B
BHP,20130205,14:18:58.754,37.200,768,28569.6,0,6230424149653676126,,B
BHP,20130205,14:25:10.091,37.200,1194,44416.8,0,6230424149653725218,,B
BHP,20130205,14:30:47.333,37.200,19,706.8,0,6230424149653757657,,B
BHP,20130205,14:31:02.342,37.200,524,19492.8,0,6230424149653763007,,B
BHP,20130205,14:31:06.325,37.200,5,186,0,6230424149653763007,,B
BHP,20130205,14:32:14.068,37.200,445,16554,0,6230424149653763007,,B
BHP,20130205,14:55:28.223,37.200,670,24924,0,6230424149653778520,,B
BHP,20130205,14:55:40.861,37.200,23,855.6,0,6230424149653821478,,B
BHP,20130205,14:56:11.161,37.200,50,1860,0,6230424149653910668,,B
BHP,20130205,12:01:56.255,37.195,15,557.925,0,6230424149652670213,,B
BHP,20130205,13:48:07.784,37.195,14,520.73,0,6230424149653482448,,B
BHP,20130205,12:04:38.475,37.190,4,148.76,0,6230424149652687613,,B
BHP,20130205,12:06:59.377,37.190,2340,87024.6,0,6230424149652701586,,B
BHP,20130205,12:07:40.315,37.190,59,2194.21,0,6230424149652707163,,B
BHP,20130205,12:07:45.557,37.190,443,16475.17,0,6230424149652707607,,B
BHP,20130205,12:08:30.133,37.190,748,27818.12,0,6230424149652712113,,B
BHP,20130205,13:44:32.267,37.190,972,36148.68,0,6230424149652831549,,B
BHP,20130205,13:44:32.419,37.190,143,5318.17,0,6230424149653449029,,B
BHP,20130205,13:48:30.730,37.190,15,557.85,0,6230424149653450384,,B
BHP,20130205,13:51:47.784,37.190,142,5280.98,0,6230424149653485284,,B
BHP,20130205,13:55:45.076,37.190,1087,40425.53,0,6230424149653536069,,B
BHP,20130205,14:14:33.953,37.190,1295,48161.05,0,6230424149653537710,,B
BHP,20130205,14:15:38.524,37.190,5,185.95,0,6230424149653653886,,B
BHP,20130205,14:16:33.371,37.190,528,19636.32,0,6230424149653653886,,B
BHP,20130205,14:16:37.473,37.190,925,34400.75,0,6230424149653663717,,B
BHP,20130205,14:19:16.668,37.190,48,1785.12,0,6230424149653672019,,B
BHP,20130205,14:19:26.955,37.190,3,111.57,0,6230424149653649377,,B
BHP,20130205,14:19:57.535,37.190,475,17665.25,0,6230424149653686599,,B
BHP,20130205,14:25:10.118,37.190,399,14838.81,0,6230424149653725220,,B
BHP,20130205,14:25:17.210,37.190,288,10710.72,0,6230424149653725838,,B
BHP,20130205,14:32:14.175,37.190,722,26851.18,0,6230424149653760216,,B
BHP,20130205,12:04:48.176,37.180,7,260.26,0,6230424149652686176,,B
BHP,20130205,12:07:03.216,37.180,197,7324.46,0,6230424149652694438,,B
BHP,20130205,12:07:29.357,37.180,100,3718,0,6230424149652699701,,B
BHP,20130205,13:49:10.472,37.180,2,74.36,0,6230424149652699701,,B
BHP,20130205,13:52:15.692,37.180,1800,66924,0,6230424149652704165,,B
BHP,20130205,13:52:20.670,37.180,101,3755.18,0,6230424149653509306,,B
BHP,20130205,13:52:29.023,37.180,9,334.62,0,6230424149653511546,,B
BHP,20130205,13:54:52.896,37.180,26,966.68,0,6230424149653529820,,B
BHP,20130205,14:15:08.320,37.180,1000,37180,0,6230424149653536691,,B
BHP,20130205,14:15:11.598,37.180,27,1003.86,0,6230424149653650088,,B
BHP,20130205,14:16:33.668,37.180,909,33796.62,0,6230424149653651609,,B
BHP,20130205,14:16:48.250,37.180,1000,37180,0,6230424149653662492,,B
BHP,20130205,14:23:29.979,37.180,1,37.18,0,6230424149653706806,,B
BHP,20130205,16:10:43.038,37.180,3305,122879.9,0,6230424149654518847,,B
BHP,20130205,14:23:19.095,37.175,7,260.225,0,6230424149653714288,,B
BHP,20130205,12:04:15.610,37.170,29,1077.93,0,6230424149652666463,,B
BHP,20130205,13:54:34.768,37.170,542,20146.14,0,6230424149652720013,,B
BHP,20130205,13:55:00.727,37.170,27,1003.59,0,6230424149653531232,,B
BHP,20130205,14:15:08.395,37.170,1518,56424.06,0,6230424149653590312,,B
BHP,20130205,14:16:34.501,37.170,1000,37170,0,6230424149653590312,,B
BHP,20130205,14:21:41.572,37.170,360,13381.2,0,6230424149653696865,,B
BHP,20130205,14:23:47.234,37.170,1,37.17,0,6230424149653711131,,B
BHP,20130205,14:24:22.190,37.170,22,817.74,0,6230424149653714026,,B
BHP,20130205,13:54:43.697,37.160,300,11148,0,6230424149652659204,,B
BHP,20130205,14:21:58.235,37.160,926,34410.16,0,6230424149653529715,,B
BHP,20130205,13:54:43.697,37.160,538,19992.08,0,,6230424149653527417,A
BHP,20130205,14:21:49.906,37.160,167,6205.72,0,,6230424149653707877,A
BHP,20130205,13:54:08.877,37.170,500,18585,0,,6230424149653521069,A
BHP,20130205,13:54:52.866,37.170,491,18250.47,0,,6230424149653527424,A
BHP,20130205,14:15:08.395,37.170,1000,37170,0,,6230424149653649429,A
BHP,20130205,14:16:34.185,37.170,1230,45719.1,0,,6230424149653662644,A
BHP,20130205,14:21:37.136,37.170,21,780.57,0,,6230424149653706093,A
BHP,20130205,14:23:14.109,37.170,163,6058.71,0,,6230424149653714127,A
BHP,20130205,12:03:11.337,37.180,167,6209.06,0,,6230424149652668872,A
BHP,20130205,12:04:24.621,37.180,90,3346.2,0,,6230424149652685952,A
BHP,20130205,12:04:43.174,37.180,8,297.44,0,,6230424149652688131,A
BHP,20130205,12:07:43.235,37.180,124,4610.32,0,,6230424149652707342,A
BHP,20130205,13:49:08.474,37.180,403,14983.54,0,,6230424149653489128,A
BHP,20130205,13:52:17.175,37.180,281,10447.58,0,,6230424149653509543,A
BHP,20130205,13:54:52.896,37.180,60,2230.8,0,,6230424149653520357,A
BHP,20130205,13:55:25.461,37.180,2,74.36,0,,6230424149653530854,A
BHP,20130205,14:15:08.320,37.180,7005,260445.9,0,,6230424149653649254,A
BHP,20130205,14:15:11.598,37.180,360,13384.8,0,,6230424149653649539,A
BHP,20130205,14:16:34.534,37.180,176,6543.68,0,,6230424149653662276,A
BHP,20130205,14:23:30.027,37.180,5,185.9,0,,6230424149653715010,A
BHP,20130205,14:24:18.762,37.180,23,855.14,0,,6230424149653715802,A
BHP,20130205,14:24:54.901,37.180,2,74.36,0,,6230424149653715533,A
BHP,20130205,16:10:43.038,37.180,750,27885,0,,6230424149654518863,A
BHP,20130205,12:01:38.102,37.190,521,19375.99,0,,6230424149652667837,A
BHP,20130205,12:06:19.205,37.190,247,9185.93,0,,6230424149652673769,A
BHP,20130205,12:06:59.377,37.190,26,966.94,0,,6230424149652696250,A
BHP,20130205,12:07:27.222,37.190,105,3904.95,0,,6230424149652704729,A
BHP,20130205,12:07:29.583,37.190,5,185.95,0,,6230424149652705139,A
BHP,20130205,12:07:45.557,37.190,104,3867.76,0,,6230424149652706696,A
BHP,20130205,12:08:30.133,37.190,5,185.95,0,,6230424149652707751,A
BHP,20130205,13:44:32.252,37.190,528,19636.32,0,,6230424149653448748,A
BHP,20130205,13:46:00.560,37.190,3,111.57,0,,6230424149653460101,A
BHP,20130205,13:48:30.730,37.190,990,36818.1,0,,6230424149653484953,A
BHP,20130205,13:50:05.390,37.190,918,34140.42,0,,6230424149653484972,A
BHP,20130205,13:51:41.945,37.190,3,111.57,0,,6230424149653504323,A
BHP,20130205,13:52:13.732,37.190,5,185.95,0,,6230424149653508242,A
BHP,20130205,13:52:29.022,37.190,441,16400.79,0,,6230424149653508666,A
BHP,20130205,14:12:54.473,37.190,191,7103.29,0,,6230424149653639593,A
BHP,20130205,14:14:33.723,37.190,1491,55450.29,0,,6230424149653646599,A
BHP,20130205,14:15:08.495,37.190,39,1450.41,0,,6230424149653647247,A
BHP,20130205,14:15:38.524,37.190,644,23950.36,0,,6230424149653647334,A
BHP,20130205,14:16:33.426,37.190,1,37.19,0,,6230424149653661797,A
BHP,20130205,14:16:37.473,37.190,176,6545.44,0,,6230424149653661841,A
BHP,20130205,14:17:15.594,37.190,4,148.76,0,,6230424149653664763,A
BHP,20130205,14:19:16.668,37.190,114,4239.66,0,,6230424149653689285,A
BHP,20130205,14:19:26.955,37.190,7,260.33,0,,6230424149653690612,A
BHP,20130205,14:19:57.535,37.190,35,1301.65,0,,6230424149653695180,A
BHP,20130205,14:23:29.857,37.190,170,6322.3,0,,6230424149653695191,A
BHP,20130205,14:32:14.175,37.190,100,3719,0,,6230424149653774882,A
BHP,20130205,11:49:34.627,37.200,100,3720,0,,6230424149652567117,A
BHP,20130205,11:59:34.674,37.200,10000,372000,0,,6230424149652651226,A
BHP,20130205,12:01:44.913,37.200,12,446.4,0,,6230424149652666395,A
BHP,20130205,12:08:35.778,37.200,472,17558.4,0,,6230424149652671169,A
BHP,20130205,12:09:23.268,37.200,106,3943.2,0,,6230424149652722687,A
BHP,20130205,13:44:32.415,37.200,134,4984.8,0,,6230424149653448509,A
BHP,20130205,13:46:07.762,37.200,127,4724.4,0,,6230424149653455900,A
BHP,20130205,13:46:36.273,37.200,25,930,0,,6230424149653462870,A
BHP,20130205,13:50:21.124,37.200,113,4203.6,0,,6230424149653481654,A
BHP,20130205,13:55:43.811,37.200,620,23064,0,,6230424149653530000,A
BHP,20130205,14:10:55.859,37.200,6,223.2,0,,6230424149653626575,A
BHP,20130205,14:12:06.605,37.200,50,1860,0,,6230424149653634602,A
BHP,20130205,14:13:29.578,37.200,1,37.2,0,,6230424149653642579,A
BHP,20130205,14:16:00.161,37.200,12,446.4,0,,6230424149653646272,A
BHP,20130205,14:17:48.281,37.200,176,6547.2,0,,6230424149653661781,A
BHP,20130205,14:25:10.091,37.200,179,6658.8,0,,6230424149653686392,A
BHP,20130205,14:25:10.300,37.200,11,409.2,0,,6230424149653725596,A
BHP,20130205,14:30:47.333,37.200,526,19567.2,0,,6230424149653765888,A
BHP,20130205,14:31:01.891,37.200,31,1153.2,0,,6230424149653768275,A
BHP,20130205,14:32:14.068,37.200,5148,191505.6,0,,6230424149653774652,A
BHP,20130205,14:32:37.177,37.200,528,19641.6,0,,6230424149653774693,A
BHP,20130205,14:33:17.651,37.200,3,111.6,0,,6230424149653782627,A
BHP,20130205,14:55:28.209,37.200,200,7440,0,,6230424149653940009,A
BHP,20130205,14:56:11.161,37.200,617,22952.4,0,,6230424149653947755,A
BHP,20130205,11:58:30.731,37.205,3,111.615,0,,6230424149652642339,A
BHP,20130205,12:09:01.691,37.205,12,446.46,0,,6230424149652715193,A
BHP,20130205,11:49:08.940,37.210,130,4837.3,0,,6230424149652562734,A
BHP,20130205,11:49:21.998,37.210,116,4316.36,0,,6230424149652565494,A
BHP,20130205,11:50:27.855,37.210,163,6065.23,0,,6230424149652567140,A
BHP,20130205,11:50:59.420,37.210,108,4018.68,0,,6230424149652549058,A
BHP,20130205,11:53:48.932,37.210,247,9190.87,0,,6230424149652600156,A
BHP,20130205,11:57:10.205,37.210,1729,64336.09,0,,6230424149652629991,A
BHP,20130205,11:57:37.331,37.210,132,4911.72,0,,6230424149652633791,A
BHP,20130205,11:58:30.436,37.210,57,2120.97,0,,6230424149652637403,A
BHP,20130205,12:09:24.411,37.210,37,1376.77,0,,6230424149652722531,A
BHP,20130205,12:09:37.634,37.210,5,186.05,0,,6230424149652725295,A
BHP,20130205,12:11:33.133,37.210,17,632.57,0,,6230424149652740345,A
BHP,20130205,12:43:44.350,37.210,300,11163,0,,6230424149652990464,A
BHP,20130205,13:42:12.974,37.210,528,19646.88,0,,6230424149653436989,A
BHP,20130205,13:42:13.031,37.210,261,9711.81,0,,6230424149653437043,A
BHP,20130205,13:44:44.299,37.210,4,148.84,0,,6230424149653440709,A
BHP,20130205,13:57:21.518,37.210,322,11981.62,0,,6230424149653535301,A
BHP,20130205,13:57:54.342,37.210,42,1562.82,0,,6230424149653540036,A
BHP,20130205,14:07:40.096,37.210,200,7442,0,,6230424149653607968,A
BHP,20130205,14:11:15.173,37.210,70,2604.7,0,,6230424149653612803,A
BHP,20130205,14:11:31.920,37.210,198,7367.58,0,,6230424149653631905,A
BHP,20130205,14:14:12.834,37.210,100,3721,0,,6230424149653634398,A
BHP,20130205,14:17:48.345,37.210,383,14251.43,0,,6230424149653636335,A
BHP,20130205,14:25:23.609,37.210,1706,63480.26,0,,6230424149653725582,A
BHP,20130205,14:30:27.629,37.210,2019,75126.99,0,,6230424149653762259,A
BHP,20130205,14:31:04.092,37.210,890,33116.9,0,,6230424149653763251,A
BHP,20130205,14:33:22.097,37.210,4,148.84,0,,6230424149653765200,A
BHP,20130205,14:55:25.757,37.210,115,4279.15,0,,6230424149653939323,A
BHP,20130205,14:55:36.845,37.210,52,1934.92,0,,6230424149653931914,A
BHP,20130205,14:56:10.013,37.210,1,37.21,0,,6230424149653943046,A
BHP,20130205,14:56:10.344,37.210,41,1525.61,0,,6230424149653947525,A
BHP,20130205,14:56:11.881,37.210,4,148.84,0,,6230424149653947713,A
BHP,20130205,14:56:25.133,37.210,1576,58642.96,0,,6230424149653949241,A
BHP,20130205,15:59:19.887,37.210,52,1934.92,0,,6230424149654494780,A
BHP,20130205,15:59:53.002,37.210,1956,72782.76,0,,6230424149654503210,A
BHP,20130205,11:57:38.368,37.215,14,521.01,0,,6230424149652633618,A
BHP,20130205,14:25:27.116,37.215,40,1488.6,0,,6230424149653727939,A
BHP,20130205,11:47:52.113,37.220,6000,223320,0,,6230424149652553755,A
BHP,20130205,11:49:09.031,37.220,732,27245.04,0,,6230424149652559968,A
BHP,20130205,11:51:50.901,37.220,10,372.2,0,,6230424149652565094,A
BHP,20130205,11:52:10.131,37.220,1624,60445.28,0,,6230424149652586702,A
BHP,20130205,11:54:03.903,37.220,1,37.22,0,,6230424149652602147,A
BHP,20130205,11:57:10.048,37.220,200,7444,0,,6230424149652629753,A
BHP,20130205,12:10:12.803,37.220,69,2568.18,0,,6230424149652636912,A
BHP,20130205,12:11:44.938,37.220,1915,71276.3,0,,6230424149652247360,A
BHP,20130205,12:21:57.116,37.220,30,1116.6,0,,6230424149652810525,A
BHP,20130205,12:43:44.310,37.220,4505,167676.1,0,,6230424149652990243,A
BHP,20130205,12:44:03.791,37.220,43,1600.46,0,,6230424149652981097,A
BHP,20130205,12:45:00.541,37.220,750,27915,0,,6230424149653004602,A
BHP,20130205,12:46:52.103,37.220,6,223.32,0,,6230424149653025508,A
BHP,20130205,12:47:02.705,37.220,697,25942.34,0,,6230424149653027880,A
BHP,20130205,12:48:38.166,37.220,364,13548.08,0,,6230424149653041937,A
BHP,20130205,13:38:47.867,37.220,107,3982.54,0,,6230424149653421091,A
BHP,20130205,13:42:12.921,37.220,412,15334.64,0,,6230424149653436867,A
BHP,20130205,13:42:46.419,37.220,546,20322.12,0,,6230424149653419679,A
BHP,20130205,13:44:17.487,37.220,6,223.32,0,,6230424149653413454,A
BHP,20130205,14:04:17.611,37.220,540,20098.8,0,,6230424149653576602,A
BHP,20130205,14:04:17.694,37.220,5,186.1,0,,6230424149653587184,A
BHP,20130205,14:07:31.789,37.220,1532,57021.04,0,,6230424149653606338,A
BHP,20130205,14:07:33.513,37.220,419,15595.18,0,,6230424149653590602,A
BHP,20130205,14:11:15.247,37.220,1323,49242.06,0,,6230424149653606441,A
BHP,20130205,14:26:06.892,37.220,397,14776.34,0,,6230424149653725568,A
BHP,20130205,14:27:10.690,37.220,55,2047.1,0,,6230424149653741492,A
BHP,20130205,14:30:11.378,37.220,231,8597.82,0,,6230424149653759520,A
BHP,20130205,14:54:38.242,37.220,33,1228.26,0,,6230424149653932315,A
BHP,20130205,14:54:59.359,37.220,95,3535.9,0,,6230424149653936207,A
BHP,20130205,15:58:20.761,37.220,2094,77938.68,0,,6230424149654481169,A
BHP,20130205,15:59:03.441,37.220,7,260.54,0,,6230424149654490315,A
BHP,20130205,15:59:17.860,37.220,1271,47306.62,0,,6230424149654494086,A
BHP,20130205,15:59:20.932,37.220,1324,49279.28,0,,6230424149654494089,A
BHP,20130205,15:59:31.668,37.220,26,967.72,0,,6230424149654492742,A
BHP,20130205,15:59:36.761,37.220,340,12654.8,0,,6230424149654495660,A
BHP,20130205,15:59:47.667,37.220,1,37.22,0,,6230424149654501458,A
BHP,20130205,15:59:55.211,37.220,3,111.66,0,,6230424149654502488,A
BHP,20130205,15:59:57.963,37.220,64,2382.08,0,,6230424149654502488,A
BHP,20130205,12:14:14.560,37.225,76,2829.1,0,,6230424149652761670,A
BHP,20130205,11:45:26.002,37.230,2922,108786.06,0,,6230424149652530146,A
BHP,20130205,11:47:33.040,37.230,1200,44676,0,,6230424149652550806,A
BHP,20130205,11:48:25.075,37.230,1,37.23,0,,6230424149652535815,A
BHP,20130205,11:52:10.180,37.230,364,13551.72,0,,6230424149652521282,A
BHP,20130205,11:54:45.164,37.230,1000,37230,0,,6230424149652589487,A
BHP,20130205,11:55:56.387,37.230,2,74.46,0,,6230424149652619261,A
BHP,20130205,11:56:12.044,37.230,241,8972.43,0,,6230424149652622016,A
BHP,20130205,12:11:45.920,37.230,247,9195.81,0,,6230424149652729933,A
BHP,20130205,12:12:10.178,37.230,198,7371.54,0,,6230424149652747195,A
BHP,20130205,12:13:44.024,37.230,64,2382.72,0,,6230424149652758658,A
BHP,20130205,12:16:47.787,37.230,96,3574.08,0,,6230424149652487243,A
BHP,20130205,12:17:18.851,37.230,190,7073.7,0,,6230424149652778677,A
BHP,20130205,12:17:55.315,37.230,121,4504.83,0,,6230424149652782142,A
BHP,20130205,12:19:50.029,37.230,119,4430.37,0,,6230424149652794756,A
BHP,20130205,12:20:02.069,37.230,12,446.76,0,,6230424149652794874,A
BHP,20130205,12:22:15.902,37.230,1826,67981.98,0,,6230424149652807875,A
BHP,20130205,12:41:22.888,37.230,116,4318.68,0,,6230424149652920258,A
BHP,20130205,12:43:30.549,37.230,2765,102940.95,0,,6230424149652987066,A
BHP,20130205,12:44:09.647,37.230,57,2122.11,0,,6230424149652991291,A
BHP,20130205,12:45:07.983,37.230,134,4988.82,0,,6230424149653007582,A
BHP,20130205,12:46:32.269,37.230,69,2568.87,0,,6230424149653022189,A
BHP,20130205,12:47:30.681,37.230,149,5547.27,0,,6230424149653028413,A
BHP,20130205,13:32:19.426,37.230,289,10759.47,0,,6230424149653380444,A
BHP,20130205,13:35:52.195,37.230,1,37.23,0,,6230424149653402413,A
BHP,20130205,13:38:43.188,37.230,32,1191.36,0,,6230424149653419697,A
BHP,20130205,13:39:03.946,37.230,17,632.91,0,,6230424149653421421,A
BHP,20130205,13:41:45.522,37.230,272,10126.56,0,,6230424149653435311,A
BHP,20130205,13:42:06.671,37.230,238,8860.74,0,,6230424149653436206,A
BHP,20130205,13:58:15.178,37.230,528,19657.44,0,,6230424149653437964,A
BHP,20130205,13:59:58.369,37.230,1210,45048.3,0,,6230424149653564334,A
BHP,20130205,14:04:23.803,37.230,74,2755.02,0,,6230424149653567580,A
BHP,20130205,14:26:36.714,37.230,7,260.61,0,,6230424149653728059,A
BHP,20130205,14:28:00.623,37.230,200,7446,0,,6230424149653747285,A
BHP,20130205,14:29:17.819,37.230,7,260.61,0,,6230424149653753961,A
BHP,20130205,14:30:02.659,37.230,5673,211205.79,0,,6230424149653757464,A
BHP,20130205,14:30:03.184,37.230,929,34586.67,0,,6230424149653757488,A
BHP,20130205,14:34:26.361,37.230,102,3797.46,0,,6230424149653759267,A
BHP,20130205,14:50:55.068,37.230,565,21034.95,0,,6230424149653904165,A
BHP,20130205,14:54:38.025,37.230,404,15040.92,0,,6230424149653931995,A
BHP,20130205,14:56:36.139,37.230,404,15040.92,0,,6230424149653942596,A
BHP,20130205,14:57:00.096,37.230,63,2345.49,0,,6230424149653942596,A
BHP,20130205,14:59:56.963,37.230,360,13402.8,0,,6230424149653967414,A
BHP,20130205,15:39:53.521,37.230,983,36597.09,0,,6230424149654291248,A
BHP,20130205,15:55:59.795,37.230,409,15227.07,0,,6230424149654459135,A
BHP,20130205,15:56:01.917,37.230,144,5361.12,0,,6230424149654459650,A
BHP,20130205,15:58:03.364,37.230,1,37.23,0,,6230424149654469140,A
BHP,20130205,15:58:28.205,37.230,229,8525.67,0,,6230424149654481090,A
BHP,20130205,15:58:58.223,37.230,228,8488.44,0,,6230424149654484731,A
BHP,20130205,15:59:03.457,37.230,85,3164.55,0,,6230424149654484795,A
BHP,20130205,15:59:07.965,37.230,1,37.23,0,,6230424149654485094,A
BHP,20130205,15:59:37.497,37.230,34,1265.82,0,,6230424149654498391,A
BHP,20130205,15:59:45.394,37.230,1,37.23,0,,6230424149654500115,A
BHP,20130205,15:59:47.728,37.230,587,21854.01,0,,6230424149654501484,A
BHP,20130205,13:58:52.480,37.235,4,148.94,0,,6230424149653557474,A
BHP,20130205,14:04:53.966,37.235,104,3872.44,0,,6230424149653588274,A
BHP,20130205,15:07:36.764,37.235,9,335.115,0,,6230424149654021268,A
BHP,20130205,15:56:31.118,37.235,2,74.47,0,,6230424149654463802,A
BHP,20130205,11:45:11.212,37.240,72,2681.28,0,,6230424149652526738,A
BHP,20130205,11:45:11.597,37.240,456,16981.44,0,,6230424149652526939,A
BHP,20130205,11:45:12.056,37.240,2,74.48,0,,6230424149652526507,A
BHP,20130205,11:45:12.405,37.240,663,24690.12,0,,6230424149652526381,A
BHP,20130205,11:45:13.858,37.240,166,6181.84,0,,6230424149652527770,A
BHP,20130205,11:45:27.253,37.240,200,7448,0,,6230424149652530477,A
BHP,20130205,11:45:46.342,37.240,528,19662.72,0,,6230424149652533638,A
BHP,20130205,11:46:13.227,37.240,337,12549.88,0,,6230424149652535504,A
BHP,20130205,11:54:59.689,37.240,528,19662.72,0,,6230424149652552539,A
BHP,20130205,11:56:19.566,37.240,5,186.2,0,,6230424149652589450,A
BHP,20130205,12:11:45.925,37.240,16,595.84,0,,6230424149652626269,A
BHP,20130205,12:11:56.741,37.240,178,6628.72,0,,6230424149652730434,A
BHP,20130205,12:12:10.803,37.240,528,19662.72,0,,6230424149652747255,A
BHP,20130205,12:13:38.565,37.240,3200,119168,0,,6230424149652757603,A
BHP,20130205,12:14:16.926,37.240,4,148.96,0,,6230424149652754309,A
BHP,20130205,12:14:17.073,37.240,41,1526.84,0,,6230424149652762324,A
BHP,20130205,12:14:38.422,37.240,130,4841.2,0,,6230424149652764469,A
BHP,20130205,12:14:44.619,37.240,528,19662.72,0,,6230424149652764651,A
BHP,20130205,12:15:14.287,37.240,216,8043.84,0,,6230424149652767366,A
BHP,20130205,12:22:15.925,37.240,3,111.72,0,,6230424149652777879,A
BHP,20130205,12:40:21.081,37.240,166,6181.84,0,,6230424149652951607,A
BHP,20130205,12:41:51.333,37.240,494,18396.56,0,,6230424149652961528,A
BHP,20130205,12:43:07.636,37.240,1465,54556.6,0,,6230424149652982770,A
BHP,20130205,12:45:07.414,37.240,5,186.2,0,,6230424149652982903,A
BHP,20130205,12:45:08.863,37.240,50,1862,0,,6230424149653008234,A
BHP,20130205,12:45:26.807,37.240,180,6703.2,0,,6230424149653011815,A
BHP,20130205,12:48:45.546,37.240,851,31691.24,0,,6230424149653028414,A
BHP,20130205,12:48:58.992,37.240,1120,41708.8,0,,6230424149653052935,A
BHP,20130205,13:32:10.174,37.240,1189,44278.36,0,,6230424149653377521,A
BHP,20130205,13:32:27.650,37.240,6,223.44,0,,6230424149653378311,A
BHP,20130205,13:32:40.303,37.240,22,819.28,0,,6230424149653381732,A
BHP,20130205,13:32:51.190,37.240,182,6777.68,0,,6230424149653383380,A
BHP,20130205,13:32:59.160,37.240,7,260.68,0,,6230424149653383431,A
BHP,20130205,13:34:01.074,37.240,149,5548.76,0,,6230424149653389097,A
BHP,20130205,13:35:26.353,37.240,693,25807.32,0,,6230424149653398941,A
BHP,20130205,13:36:02.205,37.240,144,5362.56,0,,6230424149653400172,A
BHP,20130205,13:37:32.236,37.240,4,148.96,0,,6230424149653407604,A
BHP,20130205,13:37:36.790,37.240,51,1899.24,0,,6230424149653413252,A
BHP,20130205,13:37:36.872,37.240,158,5883.92,0,,6230424149653413185,A
BHP,20130205,13:39:23.405,37.240,348,12959.52,0,,6230424149653419610,A
BHP,20130205,13:59:52.901,37.240,100,3724,0,,6230424149653563589,A
BHP,20130205,14:26:36.714,37.240,181,6740.44,0,,6230424149653564197,A
BHP,20130205,14:30:06.008,37.240,136,5064.64,0,,6230424149653754759,A
BHP,20130205,14:36:15.379,37.240,1,37.24,0,,6230424149653806217,A
BHP,20130205,14:37:52.904,37.240,18,670.32,0,,6230424149653821609,A
BHP,20130205,14:46:00.557,37.240,287,10687.88,0,,6230424149653870714,A
BHP,20130205,14:46:14.076,37.240,151,5623.24,0,,6230424149653872243,A
BHP,20130205,14:46:48.454,37.240,109,4059.16,0,,6230424149653875616,A
BHP,20130205,14:50:12.585,37.240,269,10017.56,0,,6230424149653898122,A
BHP,20130205,14:51:14.082,37.240,961,35787.64,0,,6230424149653901002,A
BHP,20130205,14:51:14.083,37.240,26,968.24,0,,6230424149653906299,A
BHP,20130205,14:51:14.643,37.240,37,1377.88,0,,6230424149653907027,A
BHP,20130205,14:51:29.099,37.240,528,19662.72,0,,6230424149653907393,A
BHP,20130205,14:52:10.923,37.240,659,24541.16,0,,6230424149653916011,A
BHP,20130205,14:53:30.005,37.240,270,10054.8,0,,6230424149653924629,A
BHP,20130205,14:54:37.961,37.240,11033,410868.92,0,,6230424149653931870,A
BHP,20130205,14:57:02.260,37.240,3,111.72,0,,6230424149653935316,A
BHP,20130205,14:57:09.285,37.240,162,6032.88,0,,6230424149653939328,A
BHP,20130205,15:00:18.568,37.240,400,14896,0,,6230424149653964188,A
BHP,20130205,15:00:41.220,37.240,72,2681.28,0,,6230424149653968698,A
